userId,movieId,rating,name
3,206,2,"Lord of the Rings: The Return of the King, The (2003)"
3,207,3,Eternal Sunshine of the Spotless Mind (2004)
3,211,3,Spider-Man 2 (2004)
3,216,3,"Dark Knight, The (2008)"
4,3,4,GoldenEye (1995)
4,11,5,Babe (1995)
4,21,5,"Birdcage, The (1996)"
4,23,4,Batman Forever (1995)
4,26,3,"Net, The (1995)"
4,31,5,Star Wars: Episode IV - A New Hope (1977)
4,35,5,Pulp Fiction (1994)
4,39,3,Star Trek: Generations (1994)
4,43,5,Clear and Present Danger (1994)
4,44,5,Forrest Gump (1994)
4,45,5,Four Weddings and a Funeral (1994)
4,46,5,"Lion King, The (1994)"
4,47,4,"Mask, The (1994)"
4,49,3,True Lies (1994)
4,50,4,Cliffhanger (1993)
4,51,4,Dave (1993)
4,52,4,Demolition Man (1993)
4,56,5,Jurassic Park (1993)
4,61,5,Blade Runner (1982)
4,65,5,Aladdin (1992)
4,66,5,Terminator 2: Judgment Day (1991)
4,67,3,Dances with Wolves (1990)
4,79,5,"Godfather, The (1972)"
4,83,5,"Wizard of Oz, The (1939)"
4,87,5,Die Hard (1988)
4,88,5,Willy Wonka & the Chocolate Factory (1971)
4,89,5,"Fish Called Wanda, A (1988)"
4,91,5,Reservoir Dogs (1992)
4,92,5,E.T. the Extra-Terrestrial (1982)
4,93,5,Monty Python and the Holy Grail (1975)
4,95,5,Star Wars: Episode V - The Empire Strikes Back (1980)
4,96,5,"Princess Bride, The (1987)"
4,97,5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
4,98,5,Aliens (1986)
4,99,5,"Clockwork Orange, A (1971)"
4,101,5,Apocalypse Now (1979)
4,102,5,Star Wars: Episode VI - Return of the Jedi (1983)
4,103,5,Goodfellas (1990)
4,104,5,Alien (1979)
4,105,5,"Blues Brothers, The (1980)"
4,107,5,Full Metal Jacket (1987)
4,108,5,Amadeus (1984)
4,109,5,Annie Hall (1977)
4,110,5,"Terminator, The (1984)"
4,113,5,"Shining, The (1980)"
4,114,4,Stand by Me (1986)
4,115,5,Groundhog Day (1993)
4,116,5,Back to the Future (1985)
4,117,5,This Is Spinal Tap (1984)
4,118,5,Indiana Jones and the Last Crusade (1989)
4,119,4,When Harry Met Sally... (1989)
4,120,4,Star Trek: First Contact (1996)
4,121,5,Grease (1978)
4,122,5,Jaws (1975)
4,128,5,Men in Black (a.k.a. MIB) (1997)
4,138,4,Armageddon (1998)
4,140,5,Rain Man (1988)
4,141,5,"Breakfast Club, The (1985)"
4,142,5,Lethal Weapon (1987)
4,146,5,Indiana Jones and the Temple of Doom (1984)
4,147,5,Beetlejuice (1988)
4,155,5,Star Wars: Episode I - The Phantom Menace (1999)
4,156,4,Austin Powers: The Spy Who Shagged Me (1999)
4,160,5,Ghostbusters (a.k.a. Ghost Busters) (1984)
4,162,5,Airplane! (1980)
4,163,5,Big (1988)
4,165,4,Total Recall (1990)
4,166,5,Ferris Bueller's Day Off (1986)
4,168,5,Who Framed Roger Rabbit? (1988)
5,13,4,Clueless (1995)
5,18,4,Happy Gilmore (1996)
5,21,4,"Birdcage, The (1996)"
5,22,4,Apollo 13 (1995)
5,29,3,Dumb & Dumber (Dumb and Dumber) (1994)
5,42,3,Ace Ventura: Pet Detective (1994)
5,44,4,Forrest Gump (1994)
5,46,4,"Lion King, The (1994)"
5,47,4,"Mask, The (1994)"
5,48,4,Speed (1994)
5,51,4,Dave (1993)
5,57,4,Mrs. Doubtfire (1993)
5,63,4,Home Alone (1990)
5,65,3,Aladdin (1992)
5,70,4,Beauty and the Beast (1991)
5,71,5,Pretty Woman (1990)
5,79,2,"Godfather, The (1972)"
5,83,4,"Wizard of Oz, The (1939)"
5,86,5,"Sound of Music, The (1965)"
5,94,3,One Flew Over the Cuckoo's Nest (1975)
5,106,2,"Godfather: Part II, The (1974)"
5,112,4,"Graduate, The (1967)"
5,119,4,When Harry Met Sally... (1989)
5,121,5,Grease (1978)
5,124,3,Jerry Maguire (1996)
5,133,4,"Truman Show, The (1998)"
5,135,4,Titanic (1997)
5,137,4,As Good as It Gets (1997)
5,139,4,There's Something About Mary (1998)
5,140,4,Rain Man (1988)
5,141,4,"Breakfast Club, The (1985)"
5,151,3,"Bug's Life, A (1998)"
5,153,3,Office Space (1999)
5,156,4,Austin Powers: The Spy Who Shagged Me (1999)
5,158,4,American Pie (1999)
5,161,3,"Sixth Sense, The (1999)"
5,166,3,Ferris Bueller's Day Off (1986)
5,169,3,Being John Malkovich (1999)
5,170,3,Toy Story 2 (1999)
5,172,4,Erin Brockovich (2000)
5,178,4,Almost Famous (2000)
5,179,3,Meet the Parents (2000)
5,182,3,Cast Away (2000)
5,185,3,Shrek (2001)
5,189,3,Ocean's Eleven (2001)
5,192,4,"Beautiful Mind, A (2001)"
5,193,4,Spider-Man (2002)
5,197,3,Harry Potter and the Chamber of Secrets (2002)
5,202,4,Finding Nemo (2003)
5,204,2,Lost in Translation (2003)
5,211,4,Spider-Man 2 (2004)
6,20,4,Taxi Driver (1976)
6,34,5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
6,114,4,Stand by Me (1986)
6,147,4,Beetlejuice (1988)
6,153,3,Office Space (1999)
6,154,1,"Matrix, The (1999)"
6,157,4,Run Lola Run (Lola rennt) (1998)
6,170,4,Toy Story 2 (1999)
6,176,1,Chicken Run (2000)
6,198,5,"Lord of the Rings: The Two Towers, The (2002)"
6,206,5,"Lord of the Rings: The Return of the King, The (2003)"
6,207,4,Eternal Sunshine of the Spotless Mind (2004)
6,210,3,Harry Potter and the Prisoner of Azkaban (2004)
6,211,4,Spider-Man 2 (2004)
7,0,3,Toy Story (1995)
7,3,3,GoldenEye (1995)
7,8,3,Get Shorty (1995)
7,11,4,Babe (1995)
7,18,3,Happy Gilmore (1996)
7,19,5,Braveheart (1995)
7,21,4,"Birdcage, The (1996)"
7,31,5,Star Wars: Episode IV - A New Hope (1977)
7,37,2,Stargate (1994)
7,38,5,"Shawshank Redemption, The (1994)"
7,39,3,Star Trek: Generations (1994)
7,44,3,Forrest Gump (1994)
7,45,3,Four Weddings and a Funeral (1994)
7,46,3,"Lion King, The (1994)"
7,47,3,"Mask, The (1994)"
7,48,3,Speed (1994)
7,49,4,True Lies (1994)
7,56,4,Jurassic Park (1993)
7,57,3,Mrs. Doubtfire (1993)
7,60,3,Sleepless in Seattle (1993)
7,61,4,Blade Runner (1982)
7,62,4,"Nightmare Before Christmas, The (1993)"
7,65,4,Aladdin (1992)
7,66,3,Terminator 2: Judgment Day (1991)
7,67,4,Dances with Wolves (1990)
7,68,3,Batman (1989)
7,70,3,Beauty and the Beast (1991)
7,75,1,Twister (1996)
7,78,3,Independence Day (a.k.a. ID4) (1996)
7,85,4,2001: A Space Odyssey (1968)
7,87,3,Die Hard (1988)
7,88,3,Willy Wonka & the Chocolate Factory (1971)
7,89,4,"Fish Called Wanda, A (1988)"
7,90,4,Monty Python's Life of Brian (1979)
7,92,3,E.T. the Extra-Terrestrial (1982)
7,93,4,Monty Python and the Holy Grail (1975)
7,95,5,Star Wars: Episode V - The Empire Strikes Back (1980)
7,96,3,"Princess Bride, The (1987)"
7,97,5,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
7,102,5,Star Wars: Episode VI - Return of the Jedi (1983)
7,105,4,"Blues Brothers, The (1980)"
7,108,5,Amadeus (1984)
7,110,4,"Terminator, The (1984)"
7,116,3,Back to the Future (1985)
7,117,4,This Is Spinal Tap (1984)
7,118,3,Indiana Jones and the Last Crusade (1989)
7,119,3,When Harry Met Sally... (1989)
8,10,5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
8,14,5,Seven (a.k.a. Se7en) (1995)
8,15,5,"Usual Suspects, The (1995)"
8,19,4,Braveheart (1995)
8,31,3,Star Wars: Episode IV - A New Hope (1977)
8,35,4,Pulp Fiction (1994)
8,38,5,"Shawshank Redemption, The (1994)"
8,44,4,Forrest Gump (1994)
8,54,4,"Fugitive, The (1993)"
8,59,5,Schindler's List (1993)
8,66,4,Terminator 2: Judgment Day (1991)
8,69,4,"Silence of the Lambs, The (1991)"
8,79,5,"Godfather, The (1972)"
8,95,3,Star Wars: Episode V - The Empire Strikes Back (1980)
8,96,4,"Princess Bride, The (1987)"
8,97,4,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
8,102,4,Star Wars: Episode VI - Return of the Jedi (1983)
8,108,4,Amadeus (1984)
8,113,4,"Shining, The (1980)"
8,114,4,Stand by Me (1986)
8,115,3,Groundhog Day (1993)
8,116,4,Back to the Future (1985)
8,118,4,Indiana Jones and the Last Crusade (1989)
8,122,4,Jaws (1975)
8,124,3,Jerry Maguire (1996)
8,131,3,L.A. Confidential (1997)
8,134,4,Good Will Hunting (1997)
8,140,5,Rain Man (1988)
8,145,4,Saving Private Ryan (1998)
8,149,4,Life Is Beautiful (La Vita è bella) (1997)
8,150,5,American History X (1998)
8,153,5,Office Space (1999)
8,154,5,"Matrix, The (1999)"
8,160,3,Ghostbusters (a.k.a. Ghost Busters) (1984)
8,161,4,"Sixth Sense, The (1999)"
8,162,4,Airplane! (1980)
8,163,3,Big (1988)
8,164,4,American Beauty (1999)
8,166,5,Ferris Bueller's Day Off (1986)
8,167,4,Fight Club (1999)
8,171,4,"Green Mile, The (1999)"
8,174,5,Gladiator (2000)
8,179,4,Meet the Parents (2000)
8,180,4,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
8,181,4,Snatch (2000)
8,184,5,Memento (2000)
8,187,3,"Monsters, Inc. (2001)"
8,188,3,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
8,189,4,Ocean's Eleven (2001)
8,190,4,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
8,191,3,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
8,192,3,"Beautiful Mind, A (2001)"
8,194,3,Star Wars: Episode II - Attack of the Clones (2002)
8,196,4,Minority Report (2002)
8,198,4,"Lord of the Rings: The Two Towers, The (2002)"
8,199,3,Catch Me If You Can (2002)
8,202,4,Finding Nemo (2003)
8,205,5,Kill Bill: Vol. 1 (2003)
8,206,4,"Lord of the Rings: The Return of the King, The (2003)"
8,207,4,Eternal Sunshine of the Spotless Mind (2004)
8,208,4,Kill Bill: Vol. 2 (2004)
8,213,3,Sin City (2005)
8,214,4,Batman Begins (2005)
9,0,4,Toy Story (1995)
9,6,4,Sense and Sensibility (1995)
9,12,5,Dead Man Walking (1995)
9,14,3,Seven (a.k.a. Se7en) (1995)
9,38,4,"Shawshank Redemption, The (1994)"
9,59,5,Schindler's List (1993)
9,69,4,"Silence of the Lambs, The (1991)"
9,72,5,Fargo (1996)
9,74,2,"Rock, The (1996)"
9,129,4,Contact (1997)
9,133,5,"Truman Show, The (1998)"
9,134,4,Good Will Hunting (1997)
9,135,3,Titanic (1997)
9,137,5,As Good as It Gets (1997)
9,145,4,Saving Private Ryan (1998)
9,148,4,Edward Scissorhands (1990)
9,152,4,Shakespeare in Love (1998)
9,154,5,"Matrix, The (1999)"
9,155,3,Star Wars: Episode I - The Phantom Menace (1999)
9,161,4,"Sixth Sense, The (1999)"
10,15,5,"Usual Suspects, The (1995)"
10,38,4,"Shawshank Redemption, The (1994)"
10,42,3,Ace Ventura: Pet Detective (1994)
10,68,3,Batman (1989)
10,87,3,Die Hard (1988)
10,91,3,Reservoir Dogs (1992)
10,95,4,Star Wars: Episode V - The Empire Strikes Back (1980)
10,96,4,"Princess Bride, The (1987)"
10,97,4,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
10,98,4,Aliens (1986)
10,102,4,Star Wars: Episode VI - Return of the Jedi (1983)
10,105,3,"Blues Brothers, The (1980)"
10,110,4,"Terminator, The (1984)"
10,118,4,Indiana Jones and the Last Crusade (1989)
10,134,4,Good Will Hunting (1997)
10,139,5,There's Something About Mary (1998)
10,154,5,"Matrix, The (1999)"
11,15,5,"Usual Suspects, The (1995)"
11,35,5,Pulp Fiction (1994)
11,77,4,Trainspotting (1996)
11,84,5,Citizen Kane (1941)
11,161,3,"Sixth Sense, The (1999)"
11,215,5,"Departed, The (2006)"
11,217,4,Inception (2010)
12,30,3,Interview with the Vampire: The Vampire Chronicles (1994)
12,72,2,Fargo (1996)
12,75,4,Twister (1996)
12,96,1,"Princess Bride, The (1987)"
12,105,5,"Blues Brothers, The (1980)"
12,109,2,Annie Hall (1977)
12,122,4,Jaws (1975)
12,136,3,"Big Lebowski, The (1998)"
12,151,2,"Bug's Life, A (1998)"
12,167,4,Fight Club (1999)
12,172,4,Erin Brockovich (2000)
12,177,5,X-Men (2000)
13,0,5,Toy Story (1995)
13,14,2,Seven (a.k.a. Se7en) (1995)
13,19,4,Braveheart (1995)
13,35,3,Pulp Fiction (1994)
13,38,4,"Shawshank Redemption, The (1994)"
13,44,5,Forrest Gump (1994)
13,56,3,Jurassic Park (1993)
13,59,4,Schindler's List (1993)
13,64,3,Ghost (1990)
13,67,4,Dances with Wolves (1990)
13,83,3,"Wizard of Oz, The (1939)"
13,114,4,Stand by Me (1986)
13,115,2,Groundhog Day (1993)
13,140,4,Rain Man (1988)
13,151,4,"Bug's Life, A (1998)"
13,154,3,"Matrix, The (1999)"
13,161,3,"Sixth Sense, The (1999)"
13,166,3,Ferris Bueller's Day Off (1986)
13,170,3,Toy Story 2 (1999)
13,171,4,"Green Mile, The (1999)"
13,185,4,Shrek (2001)
13,186,4,Donnie Darko (2001)
13,187,3,"Monsters, Inc. (2001)"
13,191,4,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
13,199,4,Catch Me If You Can (2002)
13,202,4,Finding Nemo (2003)
13,207,4,Eternal Sunshine of the Spotless Mind (2004)
13,216,4,"Dark Knight, The (2008)"
14,95,4,Star Wars: Episode V - The Empire Strikes Back (1980)
14,135,3,Titanic (1997)
14,151,2,"Bug's Life, A (1998)"
14,155,3,Star Wars: Episode I - The Phantom Menace (1999)
14,156,2,Austin Powers: The Spy Who Shagged Me (1999)
14,160,3,Ghostbusters (a.k.a. Ghost Busters) (1984)
14,170,4,Toy Story 2 (1999)
14,175,3,Mission: Impossible II (2000)
14,176,4,Chicken Run (2000)
15,0,2,Toy Story (1995)
15,1,2,Jumanji (1995)
15,2,4,Heat (1995)
15,3,3,GoldenEye (1995)
15,4,2,"American President, The (1995)"
15,5,3,Casino (1995)
15,6,3,Sense and Sensibility (1995)
15,7,1,Ace Ventura: When Nature Calls (1995)
15,8,4,Get Shorty (1995)
15,9,3,Leaving Las Vegas (1995)
15,10,4,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
15,11,3,Babe (1995)
15,12,1,Dead Man Walking (1995)
15,13,2,Clueless (1995)
15,14,5,Seven (a.k.a. Se7en) (1995)
15,15,5,"Usual Suspects, The (1995)"
15,16,2,Mr. Holland's Opus (1995)
15,17,1,Broken Arrow (1996)
15,18,1,Happy Gilmore (1996)
15,19,3,Braveheart (1995)
15,20,5,Taxi Driver (1976)
15,22,3,Apollo 13 (1995)
15,23,1,Batman Forever (1995)
15,24,3,Crimson Tide (1995)
15,25,3,Die Hard: With a Vengeance (1995)
15,26,2,"Net, The (1995)"
15,27,1,Waterworld (1995)
15,28,4,Clerks (1994)
15,29,3,Dumb & Dumber (Dumb and Dumber) (1994)
15,30,2,Interview with the Vampire: The Vampire Chronicles (1994)
15,31,5,Star Wars: Episode IV - A New Hope (1977)
15,32,2,Natural Born Killers (1994)
15,33,1,Outbreak (1995)
15,34,5,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
15,35,5,Pulp Fiction (1994)
15,36,4,Quiz Show (1994)
15,37,3,Stargate (1994)
15,38,2,"Shawshank Redemption, The (1994)"
15,39,1,Star Trek: Generations (1994)
15,41,2,While You Were Sleeping (1995)
15,42,2,Ace Ventura: Pet Detective (1994)
15,43,3,Clear and Present Danger (1994)
15,44,1,Forrest Gump (1994)
15,45,3,Four Weddings and a Funeral (1994)
15,46,4,"Lion King, The (1994)"
15,47,2,"Mask, The (1994)"
15,48,4,Speed (1994)
15,49,4,True Lies (1994)
15,50,3,Cliffhanger (1993)
15,51,2,Dave (1993)
15,52,1,Demolition Man (1993)
15,53,3,"Firm, The (1993)"
15,54,5,"Fugitive, The (1993)"
15,55,3,In the Line of Fire (1993)
15,56,3,Jurassic Park (1993)
15,57,3,Mrs. Doubtfire (1993)
15,58,1,Philadelphia (1993)
15,59,4,Schindler's List (1993)
15,60,2,Sleepless in Seattle (1993)
15,61,5,Blade Runner (1982)
15,62,2,"Nightmare Before Christmas, The (1993)"
15,63,2,Home Alone (1990)
15,64,1,Ghost (1990)
15,65,0,Aladdin (1992)
15,66,4,Terminator 2: Judgment Day (1991)
15,67,3,Dances with Wolves (1990)
15,68,4,Batman (1989)
15,69,5,"Silence of the Lambs, The (1991)"
15,71,2,Pretty Woman (1990)
15,72,5,Fargo (1996)
15,73,4,Mission: Impossible (1996)
15,74,3,"Rock, The (1996)"
15,75,1,Twister (1996)
15,76,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
15,77,4,Trainspotting (1996)
15,78,2,Independence Day (a.k.a. ID4) (1996)
15,79,5,"Godfather, The (1972)"
15,80,5,Rear Window (1954)
15,81,5,North by Northwest (1959)
15,82,5,Casablanca (1942)
15,83,3,"Wizard of Oz, The (1939)"
15,84,5,Citizen Kane (1941)
15,85,5,2001: A Space Odyssey (1968)
15,86,2,"Sound of Music, The (1965)"
15,87,4,Die Hard (1988)
15,88,3,Willy Wonka & the Chocolate Factory (1971)
15,89,4,"Fish Called Wanda, A (1988)"
15,91,4,Reservoir Dogs (1992)
15,92,4,E.T. the Extra-Terrestrial (1982)
15,93,2,Monty Python and the Holy Grail (1975)
15,94,5,One Flew Over the Cuckoo's Nest (1975)
15,95,5,Star Wars: Episode V - The Empire Strikes Back (1980)
15,96,1,"Princess Bride, The (1987)"
15,97,4,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
15,98,4,Aliens (1986)
15,99,5,"Clockwork Orange, A (1971)"
15,100,3,To Kill a Mockingbird (1962)
15,101,5,Apocalypse Now (1979)
15,102,5,Star Wars: Episode VI - Return of the Jedi (1983)
15,103,3,Goodfellas (1990)
15,104,4,Alien (1979)
15,105,1,"Blues Brothers, The (1980)"
15,106,5,"Godfather: Part II, The (1974)"
15,107,4,Full Metal Jacket (1987)
15,108,4,Amadeus (1984)
15,109,3,Annie Hall (1977)
15,110,3,"Terminator, The (1984)"
15,111,1,Dead Poets Society (1989)
15,112,5,"Graduate, The (1967)"
15,113,4,"Shining, The (1980)"
15,114,3,Stand by Me (1986)
15,115,4,Groundhog Day (1993)
15,116,5,Back to the Future (1985)
15,117,4,This Is Spinal Tap (1984)
15,118,4,Indiana Jones and the Last Crusade (1989)
15,119,5,When Harry Met Sally... (1989)
15,120,2,Star Trek: First Contact (1996)
15,121,2,Grease (1978)
15,122,4,Jaws (1975)
15,123,0,Mars Attacks! (1996)
15,124,3,Jerry Maguire (1996)
15,125,3,Austin Powers: International Man of Mystery (1997)
15,126,1,"Fifth Element, The (1997)"
15,127,4,Face/Off (1997)
15,128,4,Men in Black (a.k.a. MIB) (1997)
15,129,4,Contact (1997)
15,130,3,"Hunt for Red October, The (1990)"
15,131,5,L.A. Confidential (1997)
15,132,3,Gattaca (1997)
15,133,2,"Truman Show, The (1998)"
15,134,4,Good Will Hunting (1997)
15,135,1,Titanic (1997)
15,136,3,"Big Lebowski, The (1998)"
15,137,3,As Good as It Gets (1997)
15,138,2,Armageddon (1998)
15,139,4,There's Something About Mary (1998)
15,140,3,Rain Man (1988)
15,141,4,"Breakfast Club, The (1985)"
15,142,3,Lethal Weapon (1987)
15,143,3,Back to the Future Part II (1989)
15,144,1,Back to the Future Part III (1990)
15,145,3,Saving Private Ryan (1998)
15,146,4,Indiana Jones and the Temple of Doom (1984)
15,147,4,Beetlejuice (1988)
15,148,3,Edward Scissorhands (1990)
15,149,2,Life Is Beautiful (La Vita è bella) (1997)
15,150,1,American History X (1998)
15,151,2,"Bug's Life, A (1998)"
15,152,2,Shakespeare in Love (1998)
15,153,5,Office Space (1999)
15,154,5,"Matrix, The (1999)"
15,155,2,Star Wars: Episode I - The Phantom Menace (1999)
15,156,1,Austin Powers: The Spy Who Shagged Me (1999)
15,157,3,Run Lola Run (Lola rennt) (1998)
15,158,3,American Pie (1999)
15,159,1,"Blair Witch Project, The (1999)"
15,160,4,Ghostbusters (a.k.a. Ghost Busters) (1984)
15,161,1,"Sixth Sense, The (1999)"
15,162,4,Airplane! (1980)
15,163,4,Big (1988)
15,164,4,American Beauty (1999)
15,165,4,Total Recall (1990)
15,166,4,Ferris Bueller's Day Off (1986)
15,167,5,Fight Club (1999)
15,168,4,Who Framed Roger Rabbit? (1988)
15,169,5,Being John Malkovich (1999)
15,170,1,Toy Story 2 (1999)
15,171,1,"Green Mile, The (1999)"
15,172,2,Erin Brockovich (2000)
15,173,5,High Fidelity (2000)
15,174,2,Gladiator (2000)
15,175,1,Mission: Impossible II (2000)
15,176,1,Chicken Run (2000)
15,177,2,X-Men (2000)
15,178,3,Almost Famous (2000)
15,179,5,Meet the Parents (2000)
15,180,5,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
15,181,1,Snatch (2000)
15,182,3,Cast Away (2000)
15,183,3,"O Brother, Where Art Thou? (2000)"
15,184,5,Memento (2000)
15,185,1,Shrek (2001)
15,186,4,Donnie Darko (2001)
15,187,5,"Monsters, Inc. (2001)"
15,188,1,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
15,189,4,Ocean's Eleven (2001)
15,190,2,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"
15,191,5,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
15,192,1,"Beautiful Mind, A (2001)"
15,193,1,Spider-Man (2002)
15,194,3,Star Wars: Episode II - Attack of the Clones (2002)
15,195,2,"Bourne Identity, The (2002)"
15,196,5,Minority Report (2002)
15,197,1,Harry Potter and the Chamber of Secrets (2002)
15,198,5,"Lord of the Rings: The Two Towers, The (2002)"
15,199,2,Catch Me If You Can (2002)
15,200,3,X2: X-Men United (2003)
15,201,1,"Matrix Reloaded, The (2003)"
15,202,1,Finding Nemo (2003)
15,203,3,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
15,204,3,Lost in Translation (2003)
15,205,1,Kill Bill: Vol. 1 (2003)
15,206,1,"Lord of the Rings: The Return of the King, The (2003)"
15,207,5,Eternal Sunshine of the Spotless Mind (2004)
15,208,0,Kill Bill: Vol. 2 (2004)
15,209,2,Shrek 2 (2004)
15,210,1,Harry Potter and the Prisoner of Azkaban (2004)
15,211,3,Spider-Man 2 (2004)
15,212,2,"Incredibles, The (2004)"
15,213,3,Sin City (2005)
15,214,4,Batman Begins (2005)
15,215,3,"Departed, The (2006)"
15,216,4,"Dark Knight, The (2008)"
15,217,5,Inception (2010)
16,15,4,"Usual Suspects, The (1995)"
16,38,4,"Shawshank Redemption, The (1994)"
16,40,4,What's Eating Gilbert Grape (1993)
16,59,4,Schindler's List (1993)
16,76,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
16,132,5,Gattaca (1997)
16,134,5,Good Will Hunting (1997)
16,140,3,Rain Man (1988)
16,144,4,Back to the Future Part III (1990)
16,158,5,American Pie (1999)
16,163,3,Big (1988)
16,164,4,American Beauty (1999)
16,175,4,Mission: Impossible II (2000)
16,192,4,"Beautiful Mind, A (2001)"
16,193,3,Spider-Man (2002)
16,196,4,Minority Report (2002)
16,204,4,Lost in Translation (2003)
16,205,3,Kill Bill: Vol. 1 (2003)
17,2,4,Heat (1995)
17,9,4,Leaving Las Vegas (1995)
17,10,4,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
17,12,4,Dead Man Walking (1995)
17,14,5,Seven (a.k.a. Se7en) (1995)
17,15,5,"Usual Suspects, The (1995)"
17,20,5,Taxi Driver (1976)
17,26,3,"Net, The (1995)"
17,28,2,Clerks (1994)
17,31,3,Star Wars: Episode IV - A New Hope (1977)
17,32,2,Natural Born Killers (1994)
17,34,4,Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
17,35,5,Pulp Fiction (1994)
17,38,5,"Shawshank Redemption, The (1994)"
17,44,2,Forrest Gump (1994)
17,48,0,Speed (1994)
17,56,0,Jurassic Park (1993)
17,59,4,Schindler's List (1993)
17,61,5,Blade Runner (1982)
17,67,3,Dances with Wolves (1990)
17,69,4,"Silence of the Lambs, The (1991)"
17,72,3,Fargo (1996)
17,75,2,Twister (1996)
17,77,4,Trainspotting (1996)
17,79,5,"Godfather, The (1972)"
17,80,4,Rear Window (1954)
17,81,5,North by Northwest (1959)
17,82,4,Casablanca (1942)
17,84,4,Citizen Kane (1941)
17,85,4,2001: A Space Odyssey (1968)
17,87,2,Die Hard (1988)
17,89,2,"Fish Called Wanda, A (1988)"
17,91,5,Reservoir Dogs (1992)
17,93,5,Monty Python and the Holy Grail (1975)
17,94,4,One Flew Over the Cuckoo's Nest (1975)
17,99,5,"Clockwork Orange, A (1971)"
17,102,3,Star Wars: Episode VI - Return of the Jedi (1983)
